Date,Rf,TWII,OVX,Plastic_Chemical,Iron_Steel,Building Materials_Construction,Finance_Insurance,Trading_Consumer Goods,Semiconductors ,Communications Technology_Internet ,Electronic Parts_Components
2020/1/30,0.582,11421.740,37.490,114.55,81.32,97.49,146.50,175.72,248.24,112.13,130.35
2020/1/31,0.586,11495.100,40.350,115.39,81.83,98.38,147.15,176.28,250.69,111.96,130.09
2020/2/3,0.581,11354.920,41.810,113.73,81.24,96.04,146.17,176.01,246.99,111.55,128.24
2020/2/4,0.589,11555.920,39.440,114.71,81.77,96.70,147.94,175.81,254.13,112.05,132.69
2020/2/5,0.590,11573.620,37.880,114.00,81.85,96.31,148.65,177.37,255.68,112.14,132.43
2020/2/6,0.588,11749.680,36.440,115.71,82.38,97.46,150.32,177.97,260.10,112.97,134.91
2020/2/7,0.584,11612.810,37.510,114.95,81.94,96.35,149.34,177.50,256.26,112.47,132.51
2020/2/10,0.581,11574.070,39.010,114.71,82.14,95.65,149.11,178.33,255.48,112.82,131.58
2020/2/11,0.586,11664.040,37.520,114.88,82.34,95.80,149.94,178.43,259.05,112.81,134.24
2020/2/12,0.589,11774.190,35.580,115.44,82.45,96.42,150.17,178.33,262.32,112.87,137.29
2020/2/13,0.584,11791.780,35.840,115.87,82.41,96.45,150.50,178.52,262.54,113.60,136.66
2020/2/14,0.583,11815.700,35.930,115.99,82.59,96.58,150.61,179.86,262.64,113.93,138.55
2020/2/18,0.555,11648.980,33.470,115.57,82.79,96.27,151.15,182.69,253.44,113.92,135.87
2020/2/19,0.544,11758.840,32.270,116.77,83.03,97.07,152.64,182.58,256.44,114.41,137.03
2020/2/20,0.538,11725.090,33.160,115.89,82.61,96.90,152.50,182.77,255.98,113.97,137.32
2020/2/21,0.532,11686.350,35.870,115.89,82.45,96.37,151.61,181.16,255.20,113.68,137.78
2020/2/24,0.530,11534.870,39.530,114.70,81.77,95.05,149.79,177.17,251.17,112.26,137.19
2020/2/25,0.541,11540.230,42.500,114.15,81.64,94.88,149.38,178.59,252.18,112.24,137.57
2020/2/26,0.533,11433.620,43.400,113.02,81.67,94.81,148.70,177.76,249.35,111.49,134.54
2020/2/27,0.533,11292.170,49.420,113.02,81.57,93.76,147.73,177.43,245.94,110.67,129.81
2020/3/2,0.515,11170.460,48.330,112.17,81.57,92.92,145.75,177.21,242.96,109.98,130.29
2020/3/3,0.517,11327.720,50.800,112.86,81.84,93.66,146.95,177.13,248.12,110.82,131.88
2020/3/4,0.492,11392.350,50.590,113.72,82.22,93.68,147.39,177.93,250.07,112.03,131.42
2020/3/5,0.492,11514.820,52.580,114.68,82.62,94.98,148.85,180.01,252.87,113.49,133.38
2020/3/6,0.478,11321.810,65.020,113.46,81.52,93.83,146.51,177.20,247.41,112.02,131.50
2020/3/9,0.437,10977.640,115.920,110.38,79.96,91.55,142.47,174.28,239.37,109.91,125.59
2020/3/10,0.461,11003.540,92.930,109.83,79.89,92.00,142.39,174.10,240.85,110.87,126.89
2020/3/11,0.452,10893.750,105.250,109.57,79.92,91.45,141.55,173.48,236.66,111.02,125.23
2020/3/12,0.439,10422.320,123.450,104.77,76.92,87.99,136.19,169.19,228.20,108.74,115.71
2020/3/13,0.480,10128.870,118.480,100.07,73.23,84.36,132.76,161.56,224.36,106.89,109.84
2020/3/16,0.469,9717.770,128.500,96.94,72.33,82.77,127.13,160.38,213.69,104.87,104.43
2020/3/17,0.511,9439.630,133.320,92.82,70.23,79.86,122.18,163.86,207.08,105.78,100.08
2020/3/18,0.562,9218.670,166.790,88.63,69.43,78.66,120.09,162.89,200.72,104.86,98.97
2020/3/19,0.672,8681.340,164.060,82.55,65.75,72.49,111.92,161.75,189.89,102.55,91.77
2020/3/20,0.528,9234.090,190.080,86.99,69.39,76.13,119.19,162.08,205.78,103.86,97.87
2020/3/23,0.481,8890.030,185.680,84.29,66.97,75.46,114.54,155.23,196.04,101.56,94.53
2020/3/24,0.493,9285.620,170.860,88.14,67.97,78.23,118.55,158.08,206.14,103.53,99.56
2020/3/25,0.548,9644.750,144.030,92.64,69.61,81.92,122.97,161.14,213.88,105.97,104.85
2020/3/26,0.524,9736.360,150.060,92.57,69.92,82.42,122.83,163.48,216.67,105.75,106.71
2020/3/27,0.494,9698.920,175.880,92.91,69.62,82.73,125.16,164.90,212.37,105.98,106.22
2020/3/30,0.494,9629.430,174.220,93.17,68.68,83.01,124.18,165.25,208.92,104.92,107.02
2020/3/31,0.480,9708.060,170.550,92.76,68.70,84.48,123.53,169.58,212.52,105.82,107.58
2020/4/1,0.466,9663.630,158.980,92.01,68.15,84.17,122.68,170.35,211.41,105.23,107.79
2020/4/6,0.466,9818.740,144.190,94.28,69.02,84.25,123.30,170.09,215.17,107.10,109.61
2020/4/7,0.489,9996.390,139.130,96.31,69.38,85.09,124.30,172.08,221.31,107.80,112.58
2020/4/8,0.514,10137.470,141.460,98.00,70.51,86.45,125.38,173.30,223.16,108.85,116.75
2020/4/9,0.512,10119.430,129.880,98.19,70.60,86.86,126.62,174.35,222.00,108.04,115.90
2020/4/13,0.508,10099.220,114.440,98.39,70.74,88.17,128.66,175.12,218.80,108.94,115.84
2020/4/14,0.511,10332.940,115.480,100.68,71.45,89.56,131.79,177.76,224.56,110.18,120.36
2020/4/15,0.508,10447.210,120.380,101.70,72.41,90.97,134.00,178.45,226.40,110.93,122.86
2020/4/16,0.489,10375.480,115.100,100.53,71.59,90.53,132.00,177.29,225.61,110.23,123.10
2020/4/17,0.503,10597.040,95.910,100.95,71.59,91.05,132.74,176.41,238.24,111.16,122.83
2020/4/20,0.496,10586.710,226.130,100.60,71.55,91.22,131.88,176.70,237.04,111.21,123.25
2020/4/21,0.486,10288.420,325.150,97.52,69.75,88.67,127.93,175.71,229.90,109.79,119.68
2020/4/22,0.472,10307.740,236.800,97.43,70.06,89.01,127.83,175.48,229.51,110.40,122.12
2020/4/23,0.469,10366.510,211.000,98.24,69.99,89.53,128.10,177.38,231.00,110.43,122.52
2020/4/24,0.449,10347.360,173.530,97.95,69.92,89.50,127.97,177.94,230.03,110.69,122.69
2020/4/27,0.460,10567.270,185.470,101.11,71.21,91.86,130.83,180.79,234.24,112.12,126.14
2020/4/28,0.477,10616.060,198.770,102.07,71.55,92.74,132.32,182.82,233.41,112.81,127.57
2020/4/29,0.475,10772.220,195.590,103.92,72.49,94.94,134.35,185.41,236.24,113.39,129.08
2020/4/30,0.480,10992.140,104.980,107.90,73.33,96.55,136.85,187.70,240.97,113.30,131.28
2020/5/4,0.473,10720.480,97.420,105.45,71.95,94.98,133.09,184.10,233.99,112.86,129.19
2020/5/5,0.472,10774.610,97.270,106.45,72.98,95.05,133.69,186.54,234.38,112.91,131.27
2020/5/6,0.478,10774.980,115.390,106.27,72.19,94.67,133.00,186.93,234.97,112.87,131.97
2020/5/7,0.487,10842.920,110.620,106.72,72.42,95.77,133.40,189.08,236.87,112.90,132.71
2020/5/8,0.470,10901.420,98.700,107.09,72.59,95.39,134.17,191.76,237.37,113.49,133.40
2020/5/11,0.471,11013.260,109.720,107.94,73.23,95.86,135.92,190.67,239.80,113.93,134.74
2020/5/12,0.470,10879.470,86.860,106.63,72.40,95.60,135.00,189.24,235.58,113.27,133.42
2020/5/13,0.466,10938.270,82.830,106.86,72.90,95.53,135.22,187.67,237.69,113.64,133.93
2020/5/14,0.462,10780.880,80.050,104.71,71.77,93.75,134.00,184.98,233.87,113.11,130.65
2020/5/15,0.458,10814.920,76.390,104.75,71.71,93.82,133.99,184.56,237.12,112.74,130.51
2020/5/18,0.458,10740.550,76.140,105.91,72.11,93.98,133.76,184.95,232.48,113.51,126.98
2020/5/19,0.475,10860.440,73.220,107.44,72.59,95.01,135.44,185.50,234.51,113.71,128.62
2020/5/20,0.476,10907.800,73.620,107.80,72.91,94.48,135.71,185.95,236.44,113.93,129.52
2020/5/21,0.463,11008.310,89.060,108.37,73.12,94.80,136.38,188.98,239.05,114.28,131.42
2020/5/22,0.454,10811.150,84.980,106.66,72.25,93.99,134.34,187.38,233.84,113.35,127.99
2020/5/26,0.460,10997.210,75.470,108.22,73.17,96.29,136.40,188.78,237.35,114.40,131.21
2020/5/27,0.463,11014.660,73.890,107.65,73.29,97.11,136.91,189.13,238.18,113.93,131.97
2020/5/28,0.456,10944.190,72.980,106.38,73.88,96.70,135.70,187.54,236.72,114.29,130.96
2020/5/29,0.453,10942.160,69.230,106.26,73.09,96.59,136.42,187.17,235.75,114.39,131.21
2020/6/1,0.455,11079.020,64.380,107.17,73.98,97.84,137.65,189.29,238.52,115.01,135.47
2020/6/2,0.457,11127.930,64.710,107.41,74.63,98.26,138.84,189.11,240.04,114.91,135.23
2020/6/3,0.467,11320.160,65.730,109.52,76.06,99.35,141.39,190.19,244.03,115.72,138.30
2020/6/4,0.469,11393.230,65.130,109.94,76.21,99.56,141.55,190.35,246.95,116.09,139.84
2020/6/5,0.476,11479.400,64.200,110.72,76.63,100.06,141.79,189.07,250.85,115.81,139.02
2020/6/8,0.482,11610.320,67.240,112.08,77.36,100.33,143.29,190.72,255.23,115.97,139.52
2020/6/9,0.462,11637.110,67.760,112.77,77.71,100.56,143.39,192.72,255.54,115.73,140.28
2020/6/10,0.461,11720.160,63.060,113.09,77.49,99.86,144.52,195.39,258.16,116.39,141.42
2020/6/11,0.455,11535.770,69.960,110.42,76.33,97.95,141.20,193.59,255.97,115.62,138.11
2020/6/12,0.450,11429.940,70.220,109.42,75.38,97.28,139.58,193.36,253.07,115.82,137.57
2020/6/15,0.457,11306.260,68.110,109.08,74.44,96.84,139.05,191.24,248.26,114.37,136.17
2020/6/16,0.462,11511.640,66.630,109.99,75.79,98.33,141.52,194.61,253.36,115.82,139.77
2020/6/17,0.456,11534.590,61.450,110.93,76.21,98.31,142.27,197.24,253.40,116.19,139.98
2020/6/18,0.446,11548.330,61.350,111.28,75.21,98.17,141.36,196.37,253.68,115.78,142.58
2020/6/19,0.454,11549.860,58.730,110.17,74.85,98.25,140.54,197.63,255.22,115.99,143.37
2020/6/22,0.455,11572.930,56.760,111.07,74.93,99.76,140.84,197.83,255.35,116.52,143.50
2020/6/23,0.454,11612.360,58.830,111.36,75.28,99.95,141.23,199.07,257.10,116.55,143.65
2020/6/24,0.454,11660.670,64.960,111.14,75.62,99.73,141.26,199.27,259.58,117.10,143.66
2020/6/29,0.448,11542.620,60.040,110.57,74.60,99.27,139.92,197.09,255.05,117.55,141.73
2020/6/30,0.450,11621.240,57.660,111.21,75.18,99.61,140.27,198.24,256.73,119.79,142.64
2020/7/1,0.457,11703.420,53.430,110.91,75.06,99.99,139.86,199.24,260.18,120.41,143.80
2020/7/2,0.455,11805.140,51.290,110.71,75.02,100.82,140.25,201.42,263.87,120.26,144.40
2020/7/6,0.450,12116.700,50.730,112.27,76.08,103.20,142.54,203.26,276.14,120.62,150.31
2020/7/7,0.450,12092.970,51.390,110.68,75.34,102.85,142.28,203.28,276.81,120.02,148.55
2020/7/8,0.452,12170.190,48.850,111.50,75.58,103.05,142.34,202.01,280.29,120.44,150.63
2020/7/9,0.455,12192.690,53.770,111.34,75.78,102.67,142.01,201.96,282.60,119.59,150.61
2020/7/10,0.451,12073.680,49.710,109.55,75.10,100.90,140.91,199.37,282.53,119.34,148.22
2020/7/13,0.451,12211.560,53.410,109.94,75.10,101.71,141.35,199.37,287.21,119.62,150.40
2020/7/14,0.452,12209.010,53.040,108.99,74.71,101.66,141.01,196.91,290.83,118.44,148.97
2020/7/15,0.452,12202.850,47.050,108.92,75.48,102.18,141.41,197.78,289.39,117.78,148.52
2020/7/16,0.450,12157.740,46.120,109.69,75.68,102.89,140.83,195.91,285.94,116.90,148.86
2020/7/17,0.444,12181.560,40.220,108.12,75.41,101.96,140.87,193.01,291.28,114.99,147.89
2020/7/20,0.435,12174.540,42.590,107.62,75.27,101.61,140.70,192.88,290.84,115.29,148.84
2020/7/21,0.438,12397.550,41.100,108.21,75.02,102.81,140.98,192.67,303.60,115.15,151.58
2020/7/22,0.435,12473.270,41.300,108.77,75.29,103.08,141.61,192.98,305.56,115.72,154.08
2020/7/23,0.426,12413.040,43.830,108.02,75.26,102.74,140.91,192.51,305.67,114.76,153.62
2020/7/24,0.420,12304.040,42.350,106.84,73.71,101.29,139.28,190.39,306.99,114.05,149.92
2020/7/27,0.424,12588.300,41.370,104.75,72.98,100.13,137.85,187.72,332.77,112.81,151.70
2020/7/28,0.426,12586.730,41.090,103.20,72.35,98.77,137.91,187.11,336.16,112.16,149.72
2020/7/29,0.421,12540.970,39.580,103.94,72.77,100.14,139.25,187.34,329.47,112.60,151.02
2020/7/30,0.417,12722.920,42.060,104.95,73.01,100.68,139.92,188.23,337.40,113.18,153.51
2020/7/31,0.411,12664.800,44.430,104.72,72.75,100.70,138.88,186.98,333.47,113.67,154.99
2020/8/3,0.406,12513.030,41.560,104.10,72.30,99.91,137.68,185.26,327.64,112.69,154.92
2020/8/4,0.408,12709.920,40.280,105.00,73.02,100.65,138.48,187.37,335.00,113.70,157.70
2020/8/5,0.400,12802.300,37.120,106.13,73.50,100.92,138.75,185.76,337.71,113.81,160.70
2020/8/6,0.398,12913.500,37.590,106.91,73.69,101.10,140.05,185.94,342.25,113.81,160.75
2020/8/7,0.391,12828.870,37.430,106.72,73.41,101.19,139.13,184.56,338.82,113.18,159.90
2020/8/10,0.387,12894.000,35.740,108.38,74.10,102.28,140.33,184.21,339.78,112.62,159.32
2020/8/11,0.377,12780.190,37.500,108.11,74.38,102.49,139.57,184.41,335.09,112.09,158.52
2020/8/12,0.383,12670.350,34.740,107.88,74.35,102.70,139.43,185.57,327.71,112.77,159.83
2020/8/13,0.393,12763.130,34.870,108.40,74.25,102.46,139.02,185.59,333.54,113.41,159.00
2020/8/14,0.403,12795.460,35.100,109.00,74.40,103.09,138.36,184.74,332.47,113.39,161.57
2020/8/17,0.402,12956.110,32.430,110.52,75.19,105.23,139.31,183.90,337.78,113.87,162.23
2020/8/18,0.396,12872.140,31.700,110.66,75.58,105.53,139.32,184.69,332.66,113.85,160.95
2020/8/19,0.391,12778.640,32.850,109.81,74.93,106.18,139.10,187.60,328.36,113.60,159.83
2020/8/20,0.393,12362.640,32.830,106.57,73.26,103.38,136.17,184.11,316.96,112.03,150.07
2020/8/21,0.394,12607.840,33.680,108.55,74.58,105.48,137.60,185.46,324.73,113.22,154.06
2020/8/24,0.397,12647.130,32.250,108.25,74.50,105.93,136.79,185.71,326.98,113.66,154.51
2020/8/25,0.404,12758.250,33.030,108.34,74.61,107.12,138.13,188.19,331.29,113.39,154.51
2020/8/26,0.420,12833.290,33.790,109.03,75.06,107.25,138.20,189.87,335.39,113.36,155.29
2020/8/27,0.408,12797.310,33.740,108.23,74.99,107.13,137.24,189.93,335.37,113.73,153.79
2020/8/28,0.428,12728.850,32.060,108.60,74.92,107.00,137.57,189.41,330.48,113.69,153.38
2020/8/31,0.420,12591.450,32.590,108.00,75.54,108.13,136.82,189.78,324.05,113.03,151.48
2020/9/1,0.415,12703.280,31.740,107.73,75.82,108.13,136.58,190.31,330.25,113.37,153.48
2020/9/2,0.411,12699.500,35.490,107.56,76.63,107.68,135.58,188.61,329.83,113.51,153.59
2020/9/3,0.417,12757.970,41.280,107.98,77.07,107.72,136.00,188.18,332.00,113.39,154.64
2020/9/4,0.422,12637.950,44.020,107.75,76.72,108.00,135.01,185.41,327.10,112.88,152.87
2020/9/8,0.424,12663.560,55.900,109.85,79.62,108.61,135.72,187.09,328.44,113.04,150.54
2020/9/9,0.421,12608.580,49.420,109.59,80.58,108.65,135.18,185.28,325.73,112.81,150.81
2020/9/10,0.418,12691.750,52.160,109.18,80.05,109.00,136.05,185.47,330.43,113.41,150.23
2020/9/11,0.413,12675.950,50.130,108.09,79.77,108.41,136.19,184.45,331.22,113.31,150.03
2020/9/14,0.413,12787.820,49.410,108.33,79.67,108.22,136.32,185.16,335.49,113.35,152.88
2020/9/15,0.412,12845.650,45.190,108.83,79.64,108.54,136.49,184.78,338.46,113.25,153.26
2020/9/16,0.402,12976.760,41.130,108.55,79.97,108.78,136.68,186.33,346.97,113.30,154.27
2020/9/17,0.393,12872.740,38.730,108.60,79.69,108.99,135.63,185.98,340.74,113.27,154.85
2020/9/18,0.390,12875.620,39.070,110.34,79.49,109.87,135.57,186.61,338.69,113.17,155.02
2020/9/21,0.392,12795.120,42.890,110.92,79.33,111.31,134.28,187.85,335.99,112.67,153.39
2020/9/22,0.391,12645.510,41.280,108.71,78.62,110.19,132.74,185.84,333.07,111.78,150.92
2020/9/23,0.397,12583.880,44.640,107.68,78.30,108.26,131.86,183.44,331.71,110.98,150.60
2020/9/24,0.420,12264.380,42.880,104.79,76.05,105.10,128.53,178.91,323.85,109.61,146.65
2020/9/25,0.420,12232.910,41.410,104.60,75.84,104.41,129.78,179.92,322.74,110.00,142.83
2020/9/28,0.409,12462.760,40.640,106.00,76.90,106.61,132.16,181.51,329.90,110.99,146.39
2020/9/29,0.401,12467.730,46.130,105.94,77.25,106.62,132.40,183.56,329.96,111.08,147.29
2020/9/30,0.401,12515.610,44.000,105.84,77.14,106.41,132.29,183.40,331.58,110.46,148.88
2020/10/5,0.386,12548.280,49.440,107.28,77.68,106.78,132.03,184.35,331.97,110.50,150.42
2020/10/6,0.386,12704.230,46.600,108.64,78.81,107.63,133.38,186.56,336.93,111.68,152.37
2020/10/7,0.374,12746.370,45.500,108.34,78.52,108.12,132.71,188.79,341.00,110.86,152.24
2020/10/8,0.358,12887.190,41.150,108.44,78.57,109.02,132.77,189.57,348.90,111.16,154.63
2020/10/12,0.334,12955.910,44.040,108.54,78.73,108.77,132.92,188.90,354.78,110.68,153.85
2020/10/13,0.304,12947.130,46.070,108.07,78.78,108.01,132.23,187.46,355.40,110.82,154.16
2020/10/14,0.301,12919.310,43.530,107.88,79.53,108.32,132.27,187.18,353.09,110.88,154.53
2020/10/15,0.301,12827.820,43.830,107.12,78.65,107.33,131.30,183.83,349.23,110.41,154.75
2020/10/16,0.302,12750.370,44.060,106.73,78.35,107.16,130.97,183.77,345.78,109.99,153.94
2020/10/19,0.302,12908.340,43.350,107.14,78.69,108.52,131.47,184.07,351.64,110.65,156.90
2020/10/20,0.302,12862.370,43.850,107.51,78.46,108.33,131.26,184.07,348.40,110.57,157.44
2020/10/21,0.307,12877.250,47.580,107.30,78.56,108.68,131.04,184.03,349.76,110.81,157.05
2020/10/22,0.310,12917.030,46.610,108.21,78.19,109.21,131.67,184.57,350.97,111.04,156.30
2020/10/23,0.310,12898.820,46.320,108.28,78.42,108.77,131.65,185.26,349.06,110.93,155.60
2020/10/26,0.310,12909.030,53.050,108.98,78.86,108.80,132.48,184.96,347.77,111.62,155.98
2020/10/27,0.310,12875.010,50.220,109.23,79.29,108.70,131.73,183.78,346.23,111.82,156.84
2020/10/28,0.295,12793.750,59.610,108.48,79.28,107.88,131.58,184.59,343.60,111.24,154.38
2020/10/29,0.295,12662.910,63.380,107.70,78.70,107.58,130.19,182.77,339.19,110.27,152.18
2020/10/30,0.295,12546.340,68.840,107.28,78.04,106.36,130.01,179.95,334.80,110.02,149.73
2020/11/2,0.295,12591.310,66.730,107.76,78.57,106.78,131.60,182.68,335.84,111.31,148.53
2020/11/3,0.295,12736.010,63.630,109.40,79.30,107.25,132.47,183.17,340.20,111.62,151.77
2020/11/4,0.295,12867.900,54.530,109.94,79.69,107.25,132.51,182.23,347.26,111.69,154.17
2020/11/5,0.291,12918.800,53.690,110.46,79.61,107.32,133.16,182.27,348.76,112.17,154.05
2020/11/6,0.291,12973.530,55.750,110.57,79.70,107.18,133.89,181.20,350.78,112.40,154.78
2020/11/9,0.291,13127.470,52.200,111.61,80.26,107.73,134.90,182.16,355.50,113.08,156.18
2020/11/10,0.291,13081.720,49.640,113.15,80.37,108.34,136.90,182.11,349.76,112.88,154.86
2020/11/11,0.291,13262.190,49.240,116.73,82.75,109.65,140.09,184.01,352.75,113.20,156.60
2020/11/12,0.291,13221.780,50.900,115.13,82.05,109.06,138.20,183.39,353.36,113.18,157.99
2020/11/13,0.291,13273.330,48.240,115.03,82.18,108.85,138.29,182.69,356.18,113.46,158.13
2020/11/16,0.291,13551.830,46.890,115.58,82.19,108.86,139.38,183.66,371.37,113.87,159.77
2020/11/17,0.291,13593.010,45.080,115.87,83.34,109.12,139.67,183.97,372.37,114.01,160.52
2020/11/18,0.270,13773.290,46.060,116.74,83.55,109.09,140.22,185.10,381.16,114.39,160.13
2020/11/19,0.270,13722.430,46.340,117.05,83.49,109.33,139.35,186.64,377.35,114.23,161.06
2020/11/20,0.270,13716.440,43.940,117.53,83.31,109.14,138.74,186.37,377.29,114.17,161.86
2020/11/23,0.270,13878.010,42.790,118.21,85.66,110.51,139.73,185.15,384.71,114.68,163.58
2020/11/24,0.270,13807.130,42.840,117.01,85.26,110.75,138.93,183.29,382.19,113.99,165.42
2020/11/25,0.250,13738.830,43.560,117.35,86.96,111.90,138.97,183.38,377.75,113.36,163.60
2020/11/27,0.241,13867.090,46.210,117.54,88.67,115.29,139.08,186.50,380.36,114.57,170.06
2020/11/30,0.241,13722.890,47.370,116.13,88.80,115.88,137.53,179.67,375.25,113.69,171.83
2020/12/1,0.241,13885.670,47.810,117.86,89.21,115.83,138.49,182.69,381.70,114.35,172.76
2020/12/2,0.241,13989.140,45.680,117.57,89.11,114.63,138.30,181.57,388.68,114.41,173.55
2020/12/3,0.284,13977.090,40.950,118.29,89.29,113.02,138.07,181.71,387.85,114.24,174.60
2020/12/4,0.284,14132.440,38.340,119.25,90.09,113.21,138.97,182.87,393.79,114.83,175.78
2020/12/7,0.311,14256.600,37.680,118.87,90.24,114.57,138.95,182.31,401.26,114.85,176.65
2020/12/8,0.312,14360.400,37.700,118.85,90.11,111.37,137.42,180.92,408.66,115.52,177.78
2020/12/9,0.328,14390.140,39.520,119.01,90.42,109.98,137.09,181.82,407.20,115.31,181.06
2020/12/10,0.320,14249.490,39.700,119.08,92.06,110.51,137.53,180.69,399.62,115.33,179.22
2020/12/11,0.285,14261.690,39.510,118.57,92.77,110.41,139.31,179.95,401.04,115.56,179.09
2020/12/14,0.279,14211.050,39.960,118.78,94.68,111.32,138.95,179.05,396.14,116.05,179.50
2020/12/15,0.272,14068.520,39.340,117.67,94.01,110.71,137.42,179.70,392.28,115.83,175.28
2020/12/16,0.270,14304.460,38.680,119.67,94.88,113.24,139.11,181.80,398.68,117.21,178.65
2020/12/17,0.270,14258.930,36.860,119.16,94.81,113.85,138.82,181.92,397.19,116.83,177.99
2020/12/18,0.283,14249.960,37.150,118.13,95.23,113.28,138.25,182.21,397.69,117.18,177.25
2020/12/21,0.283,14384.960,41.560,121.16,99.03,113.17,139.00,182.40,402.02,116.97,178.58
2020/12/22,0.290,14177.460,42.060,120.28,96.55,110.87,137.81,180.39,395.70,116.08,174.25
2020/12/23,0.275,14223.090,39.890,119.84,97.02,111.15,137.49,180.27,397.02,116.05,176.96
2020/12/24,0.313,14280.280,39.410,120.92,96.67,112.13,138.09,180.50,398.33,115.88,177.55
2020/12/28,0.323,14483.070,39.670,122.31,96.26,113.90,138.66,181.92,404.27,117.53,178.97
2020/12/29,0.325,14472.050,38.640,122.44,97.78,114.25,138.90,182.44,403.18,117.51,179.34
2020/12/30,0.314,14687.700,38.010,125.16,98.63,114.16,141.97,184.49,410.53,118.63,181.53
2020/12/31,0.315,14732.530,37.830,124.92,97.97,113.88,141.67,184.04,413.45,117.85,182.15
2021/1/4,0.289,14902.030,42.120,124.74,99.08,114.38,141.02,185.13,419.17,117.96,185.33
2021/1/5,0.273,15000.030,40.390,123.27,101.75,113.93,141.21,186.64,423.74,118.29,189.51
2021/1/6,0.294,14983.130,39.310,121.94,99.16,112.90,140.14,186.54,427.93,117.76,192.06
2021/1/7,0.307,15214.000,36.060,124.47,100.01,113.06,141.37,186.52,438.32,117.49,197.53
2021/1/8,0.340,15463.950,36.650,125.12,100.42,113.38,143.50,187.50,450.03,117.98,198.62
2021/1/11,0.340,15557.300,35.310,125.85,99.95,112.91,143.76,186.87,454.55,118.74,201.54
2021/1/12,0.330,15500.700,33.850,124.37,96.89,111.97,142.15,185.71,457.58,118.03,199.61
2021/1/13,0.318,15769.980,36.790,124.81,97.32,113.46,142.89,189.14,470.06,118.80,202.12
2021/1/14,0.320,15707.190,37.950,124.36,96.84,113.11,142.83,188.24,461.67,118.81,202.80
2021/1/15,0.313,15616.390,40.390,121.38,94.60,111.24,141.12,188.70,465.35,117.39,199.88
2021/1/19,0.317,15877.370,35.370,120.44,92.76,110.93,140.46,188.77,484.79,117.10,198.65
2021/1/20,0.326,15806.180,35.670,117.39,89.22,107.71,137.38,187.95,494.61,115.05,194.66
2021/1/21,0.324,16153.770,35.050,117.23,89.65,108.26,137.66,190.77,514.26,114.82,197.55
2021/1/22,0.320,16019.030,36.250,117.13,90.62,107.98,137.10,190.09,501.25,115.15,199.34
2021/1/25,0.327,15946.540,38.020,119.04,92.13,108.83,138.41,189.62,491.09,115.82,200.22
2021/1/26,0.338,15658.850,37.130,117.49,90.85,107.57,137.13,188.72,477.73,115.32,196.71
2021/1/27,0.325,15701.450,40.210,117.27,90.04,108.03,137.24,190.31,477.93,115.33,198.00
2021/1/28,0.305,15415.880,40.450,115.47,88.92,107.23,136.14,188.49,465.89,114.71,194.81
2021/1/29,0.306,15138.310,40.200,113.01,87.47,105.94,134.57,186.30,458.57,113.64,190.71
2021/2/1,0.306,15410.090,39.160,114.52,88.67,106.34,135.70,187.93,473.53,114.09,191.41
2021/2/2,0.306,15760.050,38.620,116.62,90.53,107.47,136.93,189.58,488.90,115.10,194.53
2021/2/3,0.306,15771.320,37.110,117.20,89.71,107.48,137.29,188.90,488.51,114.60,194.03
2021/2/4,0.306,15706.220,35.370,117.05,88.89,107.34,137.08,188.38,485.78,113.80,194.55
2021/2/5,0.337,15802.400,34.940,116.73,89.23,108.28,137.67,188.71,491.28,114.17,195.37
